Price,Size,Zip_Code,Type_Property,Status_Property,Status_Rent,City
10000,43977,SE24 9BH,Other,Old,Rented,Natal
420000,44032,E16 3AG,Penthouse Apartment,Old,Empty,Natal
620844,44056,SE10 0TW,Apartment,Old,Rented,Natal
1189578,44056,SE10 0TW,Apartment,Old,Rented,Natal
1189578,44056,SE10 0TW,Apartment,Old,Rented,Natal
13000,44020,,Other,Old,Rented,Natal
365000,44029,SE8 5DT,Apartment,Old,Rented,Natal
249664,44001,SE10 8NB,Other,Old,Rented,Natal
259475,44004,E15 1DL,Apartment,Old,Rented,Natal
265000,44011,SW11 3BL,Apartment,Old,Rented,Natal
240000,44011,SW11 3BL,Apartment,Old,Rented,Natal
230000,44011,SW11 3BL,Apartment,Old,Rented,Natal
2497276,44022,TW2 6SR,Other,Old,Empty,Belo Horizonte
1400000,43999,SW11 8DX,Apartment,Old,Rented,Natal
2500,44029,SW18 5AS,Other,Old,Empty,Natal
687000,43980,SE10 0YD,Other,Old,Rented,Natal
730000,43838,SW18 1QS,Other,New,Rented,Natal
341000,43847,E6 1QZ,Penthouse Apartment,Old,Empty,Natal
407500,43851,E16 3QJ,Penthouse Apartment,Old,Empty,Natal
600000,43867,SE15 2EZ,Other,Old,Rented,Natal
17000,43865,SW11 3GQ,Other,New,Rented,Natal
80000,43880,SE5 9HQ,Other,Old,Empty,Natal
875300,43872,SW8 1BG,Apartment,New,Rented,Natal
622500,43875,SW8 1BG,Apartment,New,Rented,Natal
565000,43861,SW8 1BG,Apartment,New,Rented,Natal
1075775,43867,SW8 1BG,Apartment,New,Rented,Natal
540000,43902,SE8 3GZ,Apartment,New,Rented,Natal
1000000,43889,SW8 1BN,Apartment,New,Rented,Natal
15000,43903,,Other,New,Rented,Natal
891800,43888,SE1 7GY,Apartment,New,Rented,Natal
975100,43889,SE1 7GY,Apartment,New,Rented,Natal
397950,43907,SE8 3JZ,Apartment,New,Rented,Natal
760000,43902,SW8 1BN,Apartment,New,Rented,Natal
766675,43893,SW8 1BN,Apartment,New,Rented,Natal
15000,43906,,Other,New,Rented,Natal
3000,44029,SE16 4RT,Other,Old,Rented,Natal
933334,43951,SE18 6NQ,Apartment,New,Rented,Natal
958334,43951,SE18 6PD,Apartment,New,Rented,Natal
1083334,43951,SE18 6PD,Apartment,New,Rented,Natal
580000,43880,SE3 9GL,Apartment,New,Rented,Natal
1300000,43973,SE1 1AU,Apartment,New,Rented,Natal
465000,44005,SW16 5BX,Apartment,Old,Rented,Natal
465000,44005,SW16 5BX,Apartment,Old,Rented,Natal
465000,44005,SW16 5BX,Apartment,Old,Rented,Natal
465000,44005,SW16 5BX,Apartment,Old,Rented,Natal
1620000,44026,,Other,Old,Rented,Natal
16694000,44026,SE1 7GU,Other,Old,Rented,Natal
7500,43874,,Other,New,Rented,Natal
250000,44041,SW15 4BT,Apartment,Old,Rented,Natal
365000,44022,SE1 3AR,Apartment,Old,Rented,Natal
350000,44026,SW18 5HL,Apartment,Old,Rented,Natal
137000,44008,RM12 5NH,Apartment,Old,Rented,Santos
625000,44029,RM13 8ES,Other,Old,Empty,Santos
160000,44021,SW11 5JB,Apartment,Old,Rented,Natal
1404916,44025,SW19 3BN,Other,Old,Empty,Natal
385000,44036,SW2 4LY,Apartment,Old,Rented,Natal
240000,44001,KT2 7RA,Apartment,Old,Rented,Rio de Janeiro
350000,44008,SE9 6JD,House without Backyard,Old,Empty,Natal
490000,44008,SE1 9EA,Apartment,Old,Rented,Natal
250000,43997,SE18 6SU,Apartment,Old,Rented,Natal
5000000,44039,KT2 7RG,Other,Old,Empty,Rio de Janeiro
390000,44034,SM4 6DG,House without Backyard,Old,Empty,Santos
1900000,44022,SW19 4SD,House With Backyard,Old,Empty,Natal
440000,44022,SW18 4UL,Penthouse Apartment,Old,Empty,Natal
491500,44012,N22 7AQ,Apartment,Old,Rented,Natal
410000,43977,E12 6AE,Penthouse Apartment,Old,Empty,Natal
2250000,43993,SW10 9NF,Penthouse Apartment,Old,Empty,Natal
2000,44021,HA7 1ET,Other,Old,Empty,Santos
410000,44022,IG1 1SL,Penthouse Apartment,Old,Empty,Rio de Janeiro
340000,44012,HA1 3LZ,Apartment,Old,Rented,Rio de Janeiro
520000,44000,IG11 9AB,House without Backyard,Old,Empty,Belo Horizonte
442000,44040,N4 4PD,Penthouse Apartment,Old,Empty,Natal
660000,44032,E11 4QW,Penthouse Apartment,Old,Empty,Natal
347000,44034,N17 0JH,Penthouse Apartment,Old,Empty,Natal
292000,44015,E13 9EA,Penthouse Apartment,Old,Empty,Natal
333000,43945,E13 8ND,Penthouse Apartment,Old,Empty,Natal
3850000,43998,SW3 1LE,Penthouse Apartment,Old,Empty,Natal
438000,44018,N13 5DS,House without Backyard,Old,Empty,Natal
885000,44015,NW3 6PE,Apartment,Old,Rented,Natal
145000,44022,HA3 5EU,Apartment,Old,Rented,Rio de Janeiro
1500000,44012,N10 3RS,Other,Old,Empty,Natal
3350000,44012,NW1 4QE,Apartment,Old,Rented,Natal
480000,43921,E17 3JZ,Penthouse Apartment,Old,Empty,Natal
300000,44008,RM10 7XT,Other,Old,Empty,Belo Horizonte
520000,44015,UB1 3JJ,Penthouse Apartment,Old,Empty,Ipatinga
2250000,44008,N12 9QD,Other,Old,Empty,Natal
200000,44015,UB2 4AJ,Penthouse Apartment,Old,Rented,Ipatinga
330000,44015,N18 2BS,Penthouse Apartment,Old,Empty,Natal
180000,44001,W8 6DL,Apartment,Old,Rented,Natal
1200000,43999,UB6 8BZ,Other,Old,Empty,Ipatinga
1425000,43958,W6 7QD,Penthouse Apartment,Old,Empty,Natal
75000,43987,W1T 2DB,Other,Old,Empty,Natal
540000,44022,W11 3BT,Apartment,Old,Rented,Natal
300000,43972,UB8 1AB,Other,Old,Empty,Belo Horizonte
500000,43984,EN4 9PF,Other,Old,Empty,Recife
1000000,43984,EN4 9PF,Other,Old,Empty,Recife
38000,44028,W14 0LA,Other,Old,Empty,Natal
330000,44008,N9 9AH,Penthouse Apartment,Old,Empty,Natal
1637500,44022,E8 1NT,Other,Old,Rented,Natal
300000,43920,UB2 5PX,Penthouse Apartment,Old,Empty,Ipatinga
2500000,44022,W8 4RZ,House without Backyard,Old,Empty,Natal
650000,43924,EN2 8HP,Penthouse Apartment,Old,Empty,Salvador
480000,44020,N15 5PY,Penthouse Apartment,Old,Empty,Natal
225000,44041,NW2 6BT,Apartment,Old,Rented,Natal
7515000,43945,W1S 4LE,Other,Old,Rented,Natal
17001,44021,W6 9EZ,Other,Old,Empty,Natal
645000,44006,HA3 9DA,Penthouse Apartment,Old,Empty,Rio de Janeiro
425000,44043,SW10 9PB,Apartment,Old,Rented,Natal
200000,44043,E15 4QW,Other,Old,Empty,Natal
5650000,44013,W8 5QL,Other,Old,Rented,Natal
5650000,44013,W8 5QL,Other,Old,Rented,Natal
800000,43977,N22 5AD,Penthouse Apartment,Old,Empty,Natal
443000,44036,NW4 4AN,Penthouse Apartment,Old,Empty,Natal
752750,44019,W3 0AZ,House without Backyard,Old,Empty,Natal
393450,44050,N9 8DT,Penthouse Apartment,Old,Empty,Natal
905000,43906,W3 6RN,House without Backyard,Old,Empty,Natal
15325006,44026,NW10 6TD,Other,Old,Empty,Natal
680000,44013,HA6 1BL,Other,Old,Empty,Ipatinga
16000,44029,NW10 5JG,Other,Old,Empty,Natal
450000,44007,EN3 4NU,Penthouse Apartment,Old,Empty,Salvador
36000000,44026,W1J 8LF,Other,Old,Empty,Natal
402000,44008,NW10 0PE,Penthouse Apartment,Old,Empty,Natal
350000,44019,E15 1SW,Penthouse Apartment,Old,Empty,Natal
169500,44022,TW13 6LH,Apartment,Old,Rented,Ipatinga
18600000,44034,E1W 2BF,Other,Old,Empty,Natal
4650000,44029,W9 2PF,Other,Old,Empty,Natal
650000,43991,HA2 7NS,Penthouse Apartment,Old,Empty,Rio de Janeiro
243000,44019,UB4 9DJ,Apartment,Old,Rented,Ipatinga
370000,44043,EN2 0NP,House without Backyard,Old,Empty,Salvador
405000,44006,UB8 3RB,Penthouse Apartment,Old,Empty,Belo Horizonte
525000,44014,CR0 7AB,Other,Old,Empty,Fortaleza
950000,44012,NW8 0NX,Other,Old,Rented,Natal
10000,43956,UB2 5DP,Other,Old,Empty,Ipatinga
285000,43971,EN1 1XS,Apartment,Old,Rented,Salvador
265000,44022,UB8 3UD,Penthouse Apartment,Old,Empty,Belo Horizonte
310000,44018,EN5 2LL,House without Backyard,Old,Empty,Recife
340000,43921,UB10 0LE,Penthouse Apartment,Old,Empty,Belo Horizonte
290000,44007,EN3 5PE,House without Backyard,Old,Empty,Salvador
450000,44000,E17 4PU,Penthouse Apartment,Old,Empty,Natal
95000,44012,W2 5NA,Other,Old,Rented,Natal
290000,43983,TW13 6RF,Penthouse Apartment,Old,Empty,Ipatinga
300000,44022,NW3 7BN,Other,Old,Rented,Natal
4800000,43997,E1 7DJ,Other,Old,Empty,Natal
290000,44050,N11 1JJ,Apartment,Old,Rented,Natal
7500000,43984,E15 1NG,Other,Old,Empty,Natal
330000,44025,HA8 9JT,Penthouse Apartment,Old,Empty,Belo Horizonte
250000,44035,UB8 2AA,Apartment,Old,Rented,Belo Horizonte
268000,44028,NW9 6NB,Apartment,Old,Rented,Natal
6250000,44033,W8 6HT,House without Backyard,Old,Empty,Natal
411000,44026,UB2 4JS,Penthouse Apartment,Old,Empty,Ipatinga
374000,44015,NW2 6XL,Penthouse Apartment,Old,Rented,Natal
391500,44006,IG11 8RA,House without Backyard,Old,Empty,Belo Horizonte
10100000,44020,W1J 7RH,Other,Old,Empty,Natal
226500,44012,W2 3DH,Apartment,Old,Rented,Natal
525000,43999,NW7 2PJ,House without Backyard,Old,Empty,Natal
620000,44019,WC1H 9QD,Apartment,Old,Rented,Natal
2810000,43917,EC1A 7JQ,Other,Old,Empty,Natal
3750000,44043,NW3 2RN,House With Backyard,Old,Empty,Natal
15000000,44022,W1J 5QA,Other,Old,Rented,Natal
570000,44001,UB1 3AF,Other,Old,Rented,Ipatinga
300000,44036,NW4 2NF,Apartment,Old,Rented,Natal
5800000,44005,W1D 6QB,Other,Old,Empty,Natal
526000,44036,W1G 8JD,Apartment,Old,Rented,Natal
2100000,44033,SW3 2RW,Apartment,Old,Rented,Natal
850000,44012,SW14 8RH,Penthouse Apartment,Old,Empty,Natal
1095000,43998,TW9 3NP,Other,Old,Empty,Osasco
300000,44014,CR0 6BS,Penthouse Apartment,Old,Empty,Fortaleza
1000000,43916,SW19 8LA,Other,Old,Empty,Natal
2658125,43917,SW13 9RT,Other,Old,Empty,Natal
1050000,44043,CR2 6NJ,House With Backyard,Old,Empty,Ipatinga
2670000,44014,CR0 3LG,Other,Old,Empty,Fortaleza
460000,44043,SM1 4HU,House without Backyard,Old,Empty,Londrina
955000,44008,CR5 2HH,House With Backyard,Old,Empty,Linhares
842500,43998,CR8 4JB,House With Backyard,Old,Empty,Ipatinga
470500,44033,SW16 4LT,House without Backyard,Old,Empty,Natal
622500,44027,SM5 3NF,House without Backyard,Old,Empty,Ipatinga
360000,43895,CR0 3PN,Penthouse Apartment,Old,Empty,Fortaleza
385000,44015,SE25 6PP,Penthouse Apartment,Old,Empty,Natal
285000,44041,CR7 8SD,Penthouse Apartment,Old,Empty,Palmas
745000,44015,CR0 2UH,House without Backyard,Old,Empty,Fortaleza
2670000,44014,CR0 2RL,Other,Old,Empty,Fortaleza
750000,44001,CR8 5JH,House With Backyard,Old,Empty,Ipatinga
360000,44027,CR5 1BG,House without Backyard,Old,Empty,Linhares
1550000,44015,CR8 3HG,House With Backyard,Old,Empty,Ipatinga
410000,44015,CR4 3DS,Penthouse Apartment,Old,Empty,Rio de Janeiro
1200000,44043,TW10 6DQ,Penthouse Apartment,Old,Empty,Osasco
515000,44011,HA8 0LT,Other,Old,Empty,Belo Horizonte
1033000,44015,EN5 5QP,Other,Old,Empty,Recife
120000,43906,HA1 3EL,Other,Old,Empty,Rio de Janeiro
585000,43909,N1 8HQ,Apartment,Old,Rented,Natal
895000,44011,SW1V 4EQ,Apartment,Old,Rented,Natal
240000,44013,HA8 8YE,Apartment,Old,Rented,Belo Horizonte
250000,44029,EN5 2DS,Apartment,Old,Rented,Recife
350000,43987,UB3 3PR,Penthouse Apartment,Old,Empty,Ipatinga
250000,44046,NW9 5YL,Apartment,Old,Rented,Natal
347000,44007,N19 3RP,Apartment,Old,Rented,Natal
495000,43993,NW9 0BA,House without Backyard,Old,Empty,Natal
300000,44008,EN4 9DH,Apartment,Old,Rented,Recife
7150000,44032,EC4A 1LL,Other,Old,Empty,Natal
330000,44014,NW10 2UT,Apartment,Old,Rented,Natal
690000,44033,W1T 4LZ,Apartment,Old,Rented,Natal
685000,44025,NW8 8AZ,Other,Old,Empty,Natal
1600000,43929,NW1 6DD,Other,Old,Empty,Natal
600000,44036,W1H 5AX,Apartment,Old,Rented,Natal
585000,44007,N12 8PY,Penthouse Apartment,Old,Empty,Natal
315000,44040,W9 3PT,Apartment,Old,Rented,Natal
250000,44018,HA7 3DX,Apartment,Old,Rented,Santos
815000,44015,HA8 7EJ,Other,Old,Rented,Belo Horizonte
400000,43916,N5 2EH,Apartment,Old,Rented,Natal
784819,43836,HA3 7EA,Penthouse Apartment,Old,Empty,Rio de Janeiro
1550000,44013,NW8 8QJ,Apartment,Old,Rented,Natal
950000,44019,W1H 5QL,Apartment,Old,Rented,Natal
577500,44015,E13 9NN,Penthouse Apartment,Old,Empty,Natal
495000,43907,NW1 0HJ,Apartment,Old,Rented,Natal
1775000,44013,W1S 4LF,Apartment,Old,Rented,Natal
440000,44022,E13 8LJ,House without Backyard,Old,Empty,Natal
575000,43991,NW2 6RY,Penthouse Apartment,Old,Empty,Natal
347500,44001,,Other,Old,Rented,Rio de Janeiro
341520,44022,HA5 5PQ,Other,Old,Empty,Ipatinga
468000,44028,CR4 2DP,Penthouse Apartment,Old,Empty,Rio de Janeiro
600000,44025,KT4 8HU,House without Backyard,Old,Empty,Ipatinga
640000,44021,N17 6RU,Penthouse Apartment,Old,Empty,Natal
640000,44021,N17 6RU,Penthouse Apartment,Old,Empty,Natal
300000,44039,DA15 8BH,House without Backyard,Old,Empty,Ipatinga
1000000,43916,SW19 8LA,Other,Old,Empty,Natal
460000,44019,KT3 6HB,Penthouse Apartment,Old,Empty,Barueri
15000,43903,SE19 2AD,Other,Old,Empty,Natal
375000,44012,HA0 3AT,House without Backyard,Old,Empty,Rio de Janeiro
1750000,43952,SW20 8PF,House without Backyard,Old,Empty,Natal
425000,44035,HA5 5PW,Other,Old,Empty,Ipatinga
550000,44036,HA0 3LW,House without Backyard,Old,Empty,Rio de Janeiro
650000,44020,CR4 2EL,Other,Old,Empty,Rio de Janeiro
230000,44047,SE25 5NA,Penthouse Apartment,Old,Empty,Natal
820000,44029,KT5 9EA,Other,Old,Empty,Rio de Janeiro
1170417,44015,SM2 6BS,Other,Old,Empty,Londrina
540000,43987,CR5 2ND,Other,Old,Empty,Linhares
98800,43966,CR0 2QF,Other,Old,Empty,Fortaleza
1820,44011,SM6 0BW,Other,Old,Empty,Ipatinga
280000,43987,SE25 4HN,Penthouse Apartment,Old,Empty,Natal
2230000,44013,CR0 1AF,Other,Old,Empty,Fortaleza
345000,44015,HA3 5EQ,Apartment,Old,Rented,Rio de Janeiro
1050000,44022,NW8 8QT,Apartment,Old,Rented,Natal
280000,44015,NW9 0NH,Other,Old,Empty,Natal
265000,44021,NW10 9EG,Apartment,Old,Rented,Natal
2110000,43997,SW1X 8RS,Penthouse Apartment,Old,Rented,Natal
5710000,44026,SW7 1RH,Apartment,Old,Rented,Natal
2400000,44026,SW7 1RH,Apartment,Old,Rented,Natal
850000,44008,W2 6DX,Apartment,Old,Rented,Natal
75000,44048,NW1 9PX,Other,Old,Rented,Natal
700000,43979,NW11 7EL,House without Backyard,Old,Empty,Natal
95000,44020,EC1V 9AA,Other,Old,Rented,Natal
6720000,44026,SW7 1RH,Apartment,Old,Rented,Natal
6720000,44026,SW7 1RH,Apartment,Old,Rented,Natal
800000,44022,E2 0AN,Other,Old,Empty,Natal
399500,44043,HA8 0DR,House without Backyard,Old,Empty,Belo Horizonte
24000000,44034,SW1H 9JA,Other,Old,Empty,Natal
2500000,44035,W2 2ET,Apartment,Old,Rented,Natal
10000,43949,NW3 4RL,Other,Old,Rented,Natal
400000,44013,N9 7DU,House without Backyard,Old,Empty,Natal
500000,44053,NW6 2NA,Apartment,Old,Rented,Natal
143285,44013,WC2N 5HZ,Other,Old,Rented,Natal
400000,44020,W9 1SE,Apartment,Old,Rented,Natal
1500000,44028,W1F 0PY,Apartment,Old,Rented,Natal
260000,43952,NW6 2EP,Apartment,Old,Rented,Natal
570000,43893,W9 3AP,Apartment,Old,Rented,Natal
500000,44039,NW1 3QJ,Apartment,Old,Rented,Natal
6037500,44014,W1S 2TL,Other,Old,Empty,Natal
8450000,43997,NW3 4EE,Other,Old,Empty,Natal
2000000,44047,NW8 9PA,Other,Old,Rented,Natal
1000000,44032,E17 6PD,Other,Old,Empty,Natal
180000,43983,W1S 2ES,Other,Old,Rented,Natal
425000,44047,NW3 3HR,Apartment,Old,Rented,Natal
340000,44020,SW19 1EH,Other,Old,Empty,Natal
300000,44021,SW16 5QD,Other,Old,Empty,Natal
595000,44025,SE25 5JU,Penthouse Apartment,Old,Empty,Natal
460000,44019,CR0 1HT,Penthouse Apartment,Old,Empty,Fortaleza
3000000,44049,CR8 5HQ,House With Backyard,Old,Empty,Ipatinga
2250000,44008,W1H 7HN,Other,Old,Rented,Natal
367000,44039,CR4 1EG,House without Backyard,Old,Empty,Rio de Janeiro
480000,44027,SE14 6AG,Penthouse Apartment,Old,Empty,Natal
260000,44026,CR2 7DD,Penthouse Apartment,Old,Empty,Ipatinga
696000,43906,TW10 7HN,Other,Old,Empty,Osasco
297500,44006,SE25 4XQ,Penthouse Apartment,Old,Empty,Natal
280000,44021,SE3 0LR,Apartment,Old,Rented,Natal
665000,43916,SM4 5BE,Other,Old,Empty,Santos
233000,43999,BR1 4DZ,Apartment,Old,Rented,Belo Horizonte
300000,44019,DA6 8BS,Other,Old,Empty,Uberaba
535000,44005,TW2 5NA,Penthouse Apartment,Old,Empty,Belo Horizonte
500000,44034,SE15 3XD,Penthouse Apartment,Old,Empty,Natal
40000,44018,SW12 9RY,Other,Old,Empty,Natal
338000,44020,SE2 0NB,Penthouse Apartment,Old,Empty,Natal
650000,44029,BR3 6NS,Apartment,Old,Empty,Teresina
654000,44028,SW13 8DU,Other,Old,Empty,Natal
1200000,44043,TW10 6DS,Penthouse Apartment,Old,Empty,Osasco
570000,43994,SE9 3QE,House With Backyard,Old,Empty,Natal
1051000,44043,SW18 4RB,Other,Old,Empty,Natal
400000,44036,BR7 5AY,Penthouse Apartment,Old,Empty,Santos
342000,44015,SE18 1NT,House With Backyard,Old,Empty,Natal
220000,44034,SW2 4TJ,Apartment,Old,Rented,Natal
127000,43951,DA15 9NB,Other,Old,Empty,Ipatinga
1650000,44022,SM1 1LB,Other,Old,Empty,Londrina
750000,44036,SW11 5XS,Penthouse Apartment,Old,Empty,Natal
14000,43984,SW16 4LN,Other,Old,Empty,Natal
26000,43997,,Other,Old,Empty,Belo Horizonte
299000,44046,SE2 9LT,Penthouse Apartment,Old,Empty,Natal
285000,44049,DA8 1PL,Penthouse Apartment,Old,Empty,Santos
495000,44018,BR4 9DZ,House without Backyard,Old,Empty,Santos
10000,44025,,Other,Old,Rented,Palmas
205000,44028,SE19 3AD,Apartment,Old,Rented,Natal
231334,43978,BR5 3NH,Other,Old,Rented,Ipatinga
1195000,44039,SE19 2AL,Other,Old,Empty,Natal
2000000,43994,SE14 5BD,Other,Old,Empty,Natal
375000,44042,BR1 1LF,Other,Old,Empty,Belo Horizonte
10000,44027,TW9 2LH,Other,Old,Empty,Osasco
320000,43993,SE2 9JR,Penthouse Apartment,Old,Empty,Natal
27000,43999,SW11 5SU,Other,Old,Empty,Natal
248000,44046,SE2 9TF,Penthouse Apartment,Old,Empty,Natal
410000,44015,CR4 4EW,Penthouse Apartment,Old,Empty,Rio de Janeiro
1085000,44027,SE22 8DS,Other,Old,Empty,Natal
355000,43859,SE16 3RQ,Penthouse Apartment,Old,Empty,Natal
500000,44036,BR7 6JH,Penthouse Apartment,Old,Empty,Santos
225000,44043,KT2 6LL,Other,Old,Empty,Rio de Janeiro
533000,44011,SM4 5NA,Penthouse Apartment,Old,Empty,Santos
260000,44006,SE28 8NG,Penthouse Apartment,Old,Empty,Natal
360000,44015,SE9 6NS,House without Backyard,Old,Empty,Natal
315000,43994,CR0 0TN,Penthouse Apartment,Old,Empty,Fortaleza
380000,44008,CR4 4HU,Other,Old,Empty,Rio de Janeiro
620000,44021,BR6 7AH,Other,Old,Empty,Ipatinga
156000,43927,CR7 8JA,Apartment,Old,Rented,Palmas
435000,44020,CR0 0LJ,House without Backyard,Old,Empty,Fortaleza
1300000,44012,SW16 6LQ,Other,Old,Empty,Natal
900000,43928,SW19 4HE,Other,Old,Rented,Natal
900000,43928,SW19 4HE,Other,Old,Rented,Natal
173062,43985,SM6 0DE,Apartment,Old,Rented,Ipatinga
101260,44013,SW8 2HB,Other,Old,Empty,Natal
324000,44004,SE2 9JT,Penthouse Apartment,Old,Empty,Natal
12500,43999,,Other,Old,Rented,Natal
335000,44021,DA16 3JQ,House without Backyard,Old,Empty,Suzano
176000,44005,CR7 7NS,Apartment,Old,Rented,Palmas
100,44029,SE10 8NW,Other,Old,Empty,Natal
357000,44007,SE2 9HS,House without Backyard,Old,Empty,Natal
145500,44008,CR0 4NG,Apartment,Old,Rented,Fortaleza
332500,44015,SM5 1JL,Penthouse Apartment,Old,Empty,Ipatinga
205000,44029,SE20 8JZ,Apartment,Old,Rented,Natal
133000,44027,CR4 4HA,Apartment,Old,Rented,Rio de Janeiro
209000,44026,CR0 0QB,Apartment,Old,Rented,Fortaleza
226000,44041,CR7 7RA,Apartment,Old,Rented,Palmas
220000,44046,BR3 3RA,Other,Old,Empty,Teresina
320000,44042,CR2 8LB,Other,Old,Empty,Ipatinga
20000,44019,,Other,Old,Empty,Fortaleza
185000,44036,DA1 3PN,Apartment,Old,Rented,Ipatinga
627500,44036,DA15 8SN,House With Backyard,Old,Empty,Ipatinga
1245000,44015,BR2 6HH,House With Backyard,Old,Empty,Santos
167500,44022,BR7 6JB,Apartment,Old,Rented,Santos
600000,44022,CR8 4HF,Other,Old,Empty,Ipatinga
265300,44015,SM6 8ED,Apartment,Old,Rented,Ipatinga
215000,43991,SE2 9TB,Penthouse Apartment,Old,Empty,Natal
640000,44012,CR0 4RR,Other,Old,Rented,Fortaleza
340000,44039,TN16 3UY,Penthouse Apartment,Old,Empty,Ipatinga
241000,44008,SM6 0PG,Apartment,Old,Rented,Ipatinga
275000,44018,CR0 2AE,Apartment,Old,Rented,Fortaleza
230000,44008,CR8 2XT,Apartment,Old,Rented,Ipatinga
220000,44044,KT2 7RU,Apartment,Old,Rented,Rio de Janeiro
235000,44022,SE19 3PX,Apartment,Old,Rented,Natal
1287500,44039,SW20 0AZ,Other,Old,Empty,Natal
251000,43861,BR1 3SL,Apartment,Old,Rented,Belo Horizonte
500,44036,DA16 3RT,Other,Old,Empty,Suzano
415000,44007,BR2 9GE,Penthouse Apartment,Old,Empty,Belo Horizonte
268000,44000,SW20 9EA,Apartment,Old,Rented,Natal
5600,43962,SE20 7DT,Other,Old,Rented,Natal
267017,44026,KT9 1TW,Other,Old,Empty,Belo Horizonte
360000,44025,DA17 6BJ,Other,Old,Empty,Ipatinga
995000,44034,CR4 4SD,Other,Old,Empty,Rio de Janeiro
1670000,43903,SW19 8NP,Other,Old,Rented,Natal
1000000,44008,SW19 8LU,Other,Old,Rented,Natal
325000,44012,TW14 0JJ,Other,Old,Empty,Ipatinga
515000,44004,UB5 5DZ,Other,Old,Empty,Ipatinga
950000,44020,HA8 8NZ,House With Backyard,Old,Empty,Belo Horizonte
662500,44018,TW1 1JE,Penthouse Apartment,Old,Empty,Belo Horizonte
200000,44041,HA7 3DS,Other,Old,Empty,Santos
900000,44028,NW11 8DD,House without Backyard,Old,Empty,Natal
490000,44008,UB6 0ND,Penthouse Apartment,Old,Empty,Ipatinga
1638000,44029,UB8 1PD,Other,Old,Empty,Belo Horizonte
1800000,44005,TW14 8NB,Other,Old,Empty,Ipatinga
1650000,44026,NW10 8SR,House without Backyard,Old,Empty,Natal
550000,43997,TW13 5AY,House With Backyard,Old,Empty,Ipatinga
254000,44034,UB3 2PP,Penthouse Apartment,Old,Empty,Ipatinga
440000,44036,BR7 5NP,Penthouse Apartment,Old,Rented,Santos
525000,44028,CR0 2DH,Other,Old,Empty,Fortaleza
500000,43958,KT2 5EN,Other,Old,Empty,Rio de Janeiro
295000,44033,SM2 6JP,Apartment,Old,Rented,Londrina
255000,43998,CR0 6EY,Apartment,Old,Rented,Fortaleza
276000,44018,,Other,Old,Empty,Ipatinga
1000,43971,CR7 7JJ,Other,Old,Rented,Palmas
12000,44011,,Other,Old,Empty,Santos
390000,44027,SW19 8TP,Other,Old,Empty,Natal
185000,44019,DA7 6LE,Apartment,Old,Rented,Uberaba
35000,44005,SW19 1PS,Other,Old,Rented,Natal
675000,44034,SE11 5UG,Other,Old,Rented,Natal
38000,44013,DA14 5DT,Other,Old,Rented,Ipatinga
300000,43994,BR1 3HS,Apartment,Old,Rented,Belo Horizonte
1400000,43973,CR8 2JN,House With Backyard,Old,Empty,Ipatinga
250000,44034,DA1 4RJ,Apartment,Old,Rented,Ipatinga
380000,43999,KT2 5FF,Apartment,Old,Rented,Rio de Janeiro
225000,44008,CR2 7AR,Apartment,Old,Rented,Ipatinga
682500,44029,KT1 3PL,Penthouse Apartment,Old,Empty,Rio de Janeiro
760000,44026,DA14 5LX,House With Backyard,Old,Empty,Ipatinga
656000,43993,SW19 8DS,Penthouse Apartment,Old,Empty,Natal
